300201,432301,583201,_id,year,month,day,date
20.3,22,24.5,5f58f72a00db8d380472bab5,2014,12,20,2014-12-20T00:00:00.000Z
20.1,22.7,26.1,5f58f72a00db8d380472bab6,2014,12,21,2014-12-21T00:00:00.000Z
19.4,20.9,27.4,5f58f72a00db8d380472bab7,2014,12,22,2014-12-22T00:00:00.000Z
19.1,20.4,26.8,5f58f72a00db8d380472bab8,2014,12,23,2014-12-23T00:00:00.000Z
18.8,23.8,26.2,5f58f72a00db8d380472bab9,2014,12,24,2014-12-24T00:00:00.000Z
19,25.1,27.1,5f58f72a00db8d380472baba,2014,12,25,2014-12-25T00:00:00.000Z
19.3,26.2,27.5,5f58f72a00db8d380472babb,2014,12,26,2014-12-26T00:00:00.000Z
21,26.9,26.1,5f58f72a00db8d380472babc,2014,12,27,2014-12-27T00:00:00.000Z
22.2,25.4,27.5,5f58f72a00db8d380472babd,2014,12,28,2014-12-28T00:00:00.000Z
21.5,21.8,25.8,5f58f72a00db8d380472babe,2014,12,29,2014-12-29T00:00:00.000Z
21.2,21.3,25.4,5f58f72a00db8d380472babf,2014,12,30,2014-12-30T00:00:00.000Z
21.6,20.9,26,5f58f72a00db8d380472bac0,2014,12,31,2014-12-31T00:00:00.000Z
21.6,21,25.6,5f58f72a00db8d380472bac1,2015,1,1,2015-01-01T00:00:00.000Z
20.8,20.9,26,5f58f72a00db8d380472bac2,2015,1,2,2015-01-02T00:00:00.000Z
21.2,21.5,25.8,5f58f72a00db8d380472bac3,2015,1,3,2015-01-03T00:00:00.000Z
22.3,23.2,25.6,5f58f72a00db8d380472bac4,2015,1,4,2015-01-04T00:00:00.000Z
23.2,25.3,26.8,5f58f72a00db8d380472bac5,2015,1,5,2015-01-05T00:00:00.000Z
23.2,27,26.8,5f58f72a00db8d380472bac6,2015,1,6,2015-01-06T00:00:00.000Z
21.8,27.1,26.7,5f58f72a00db8d380472bac7,2015,1,7,2015-01-07T00:00:00.000Z
21.9,25.3,26.7,5f58f72a00db8d380472bac8,2015,1,8,2015-01-08T00:00:00.000Z
22.3,24.7,26.6,5f58f72a00db8d380472bac9,2015,1,9,2015-01-09T00:00:00.000Z
22,24.8,24.8,5f58f72a00db8d380472baca,2015,1,10,2015-01-10T00:00:00.000Z
20.6,21.9,26.4,5f58f72a00db8d380472bacb,2015,1,11,2015-01-11T00:00:00.000Z
20,20.1,26.3,5f58f72a00db8d380472bacc,2015,1,12,2015-01-12T00:00:00.000Z
18.6,20,26.5,5f58f72a00db8d380472bacd,2015,1,13,2015-01-13T00:00:00.000Z
19.8,18.6,26.2,5f58f72a00db8d380472bace,2015,1,14,2015-01-14T00:00:00.000Z
20.2,19,26.3,5f58f72a00db8d380472bacf,2015,1,15,2015-01-15T00:00:00.000Z
22.9,19.4,25.5,5f58f72a00db8d380472bad0,2015,1,16,2015-01-16T00:00:00.000Z
23.1,20.2,25.3,5f58f72a00db8d380472bad1,2015,1,17,2015-01-17T00:00:00.000Z
22.2,21.3,25.6,5f58f72a00db8d380472bad2,2015,1,18,2015-01-18T00:00:00.000Z
22.1,21,24.5,5f58f72a00db8d380472bad3,2015,1,19,2015-01-19T00:00:00.000Z
21.8,21.4,25,5f58f72a00db8d380472bad4,2015,1,20,2015-01-20T00:00:00.000Z
22.2,22.1,25.3,5f58f72a00db8d380472bad5,2015,1,21,2015-01-21T00:00:00.000Z
21,21.8,25.5,5f58f72a00db8d380472bad6,2015,1,22,2015-01-22T00:00:00.000Z
19.8,23,25.3,5f58f72a00db8d380472bad7,2015,1,23,2015-01-23T00:00:00.000Z
20.2,23.9,25.4,5f58f72a00db8d380472bad8,2015,1,24,2015-01-24T00:00:00.000Z
20.2,24.5,26,5f58f72a00db8d380472bad9,2015,1,25,2015-01-25T00:00:00.000Z
20.4,24.8,26.6,5f58f72a00db8d380472bada,2015,1,26,2015-01-26T00:00:00.000Z
20.3,24.3,25.2,5f58f72a00db8d380472badb,2015,1,27,2015-01-27T00:00:00.000Z
20.5,25.4,25.4,5f58f72a00db8d380472badc,2015,1,28,2015-01-28T00:00:00.000Z
21.2,26.4,26.1,5f58f72a00db8d380472badd,2015,1,29,2015-01-29T00:00:00.000Z
21.4,25.7,25.6,5f58f72a00db8d380472bade,2015,1,30,2015-01-30T00:00:00.000Z
21.3,23.9,26.3,5f58f72a00db8d380472badf,2015,1,31,2015-01-31T00:00:00.000Z
22.3,24.2,25.8,5f58f72a00db8d380472bae0,2015,2,1,2015-02-01T00:00:00.000Z
24.1,25,26.2,5f58f72a00db8d380472bae1,2015,2,2,2015-02-02T00:00:00.000Z
23.5,24.8,26,5f58f72a00db8d380472bae2,2015,2,3,2015-02-03T00:00:00.000Z
21.8,24.2,26.6,5f58f72a00db8d380472bae3,2015,2,4,2015-02-04T00:00:00.000Z
21.2,23.3,26,5f58f72a00db8d380472bae4,2015,2,5,2015-02-05T00:00:00.000Z
21.5,22.3,26.5,5f58f72a00db8d380472bae5,2015,2,6,2015-02-06T00:00:00.000Z
21.6,22.8,26.3,5f58f72a00db8d380472bae6,2015,2,7,2015-02-07T00:00:00.000Z
22.1,23.2,26.7,5f58f72a00db8d380472bae7,2015,2,8,2015-02-08T00:00:00.000Z
22.9,22.9,26.5,5f58f72a00db8d380472bae8,2015,2,9,2015-02-09T00:00:00.000Z
23.4,23.2,25.7,5f58f72a00db8d380472bae9,2015,2,10,2015-02-10T00:00:00.000Z
23,24.3,25,5f58f72a00db8d380472baea,2015,2,11,2015-02-11T00:00:00.000Z
22.9,24.7,24.9,5f58f72a00db8d380472baeb,2015,2,12,2015-02-12T00:00:00.000Z
23.2,25.1,25.4,5f58f72a00db8d380472baec,2015,2,13,2015-02-13T00:00:00.000Z
21.3,24.6,25.5,5f58f72a00db8d380472baed,2015,2,14,2015-02-14T00:00:00.000Z
20,26.3,26.5,5f58f72a00db8d380472baee,2015,2,15,2015-02-15T00:00:00.000Z
20.3,27.7,27.3,5f58f72a00db8d380472baef,2015,2,16,2015-02-16T00:00:00.000Z
20.6,27.2,26.4,5f58f72a00db8d380472baf0,2015,2,17,2015-02-17T00:00:00.000Z
20.6,26.3,26.9,5f58f72a00db8d380472baf1,2015,2,18,2015-02-18T00:00:00.000Z
22,24.9,26.6,5f58f72a00db8d380472baf2,2015,2,19,2015-02-19T00:00:00.000Z
22.1,26.1,26.7,5f58f72a00db8d380472baf3,2015,2,20,2015-02-20T00:00:00.000Z
21.8,25.9,26.6,5f58f72a00db8d380472baf4,2015,2,21,2015-02-21T00:00:00.000Z
22.2,25.8,27,5f58f72a00db8d380472baf5,2015,2,22,2015-02-22T00:00:00.000Z
22.7,27.9,27,5f58f72a00db8d380472baf6,2015,2,23,2015-02-23T00:00:00.000Z
23.1,28.8,26.4,5f58f72a00db8d380472baf7,2015,2,24,2015-02-24T00:00:00.000Z
22.9,29.2,26.5,5f58f72a00db8d380472baf8,2015,2,25,2015-02-25T00:00:00.000Z
23.6,29.5,26.3,5f58f72a00db8d380472baf9,2015,2,26,2015-02-26T00:00:00.000Z
22.1,29,26.7,5f58f72a00db8d380472bafa,2015,2,27,2015-02-27T00:00:00.000Z
23.5,29.3,27.2,5f58f72a00db8d380472bafb,2015,2,28,2015-02-28T00:00:00.000Z
23,30,27.8,5f58f72a00db8d380472bafc,2015,3,1,2015-03-01T00:00:00.000Z
24.1,29.1,27.1,5f58f72a00db8d380472bafd,2015,3,2,2015-03-02T00:00:00.000Z
25.8,29.6,27.4,5f58f72a00db8d380472bafe,2015,3,3,2015-03-03T00:00:00.000Z
27.8,29.8,26.8,5f58f72a00db8d380472baff,2015,3,4,2015-03-04T00:00:00.000Z
27.4,29.7,27,5f58f72a00db8d380472bb00,2015,3,5,2015-03-05T00:00:00.000Z
26.6,30.2,26.9,5f58f72a00db8d380472bb01,2015,3,6,2015-03-06T00:00:00.000Z
27,30,27.4,5f58f72a00db8d380472bb02,2015,3,7,2015-03-07T00:00:00.000Z
26,30,28.4,5f58f72a00db8d380472bb03,2015,3,8,2015-03-08T00:00:00.000Z
26,30.5,27.9,5f58f72a00db8d380472bb04,2015,3,9,2015-03-09T00:00:00.000Z
26.1,30,27.5,5f58f72a00db8d380472bb05,2015,3,10,2015-03-10T00:00:00.000Z
27.8,29.7,27.8,5f58f72a00db8d380472bb06,2015,3,11,2015-03-11T00:00:00.000Z
27.4,29.9,27,5f58f72a00db8d380472bb07,2015,3,12,2015-03-12T00:00:00.000Z
27.1,29.6,26.7,5f58f72a00db8d380472bb08,2015,3,13,2015-03-13T00:00:00.000Z
27,27.1,26.5,5f58f72a00db8d380472bb09,2015,3,14,2015-03-14T00:00:00.000Z
26.7,28.6,26.8,5f58f72a00db8d380472bb0a,2015,3,15,2015-03-15T00:00:00.000Z
27.3,29.7,26.6,5f58f72a00db8d380472bb0b,2015,3,16,2015-03-16T00:00:00.000Z
27.8,30.1,26.7,5f58f72a00db8d380472bb0c,2015,3,17,2015-03-17T00:00:00.000Z
29.5,30.5,26.6,5f58f72a00db8d380472bb0d,2015,3,18,2015-03-18T00:00:00.000Z
29.6,30.3,27,5f58f72a00db8d380472bb0e,2015,3,19,2015-03-19T00:00:00.000Z
28.5,30,28,5f58f72a00db8d380472bb0f,2015,3,20,2015-03-20T00:00:00.000Z
27.4,26.7,28.3,5f58f72a00db8d380472bb10,2015,3,21,2015-03-21T00:00:00.000Z
29.3,28,28,5f58f72a00db8d380472bb11,2015,3,22,2015-03-22T00:00:00.000Z
31,28.8,27.6,5f58f72a00db8d380472bb12,2015,3,23,2015-03-23T00:00:00.000Z
30.5,26.5,27.4,5f58f72a00db8d380472bb13,2015,3,24,2015-03-24T00:00:00.000Z
27.3,27.3,28.1,5f58f72a00db8d380472bb14,2015,3,25,2015-03-25T00:00:00.000Z
25.8,28.4,28.2,5f58f72a00db8d380472bb15,2015,3,26,2015-03-26T00:00:00.000Z
27.6,28.6,28.5,5f58f72a00db8d380472bb16,2015,3,27,2015-03-27T00:00:00.000Z
28.9,29.1,28.8,5f58f72a00db8d380472bb17,2015,3,28,2015-03-28T00:00:00.000Z
29.1,27.8,28.7,5f58f72a00db8d380472bb18,2015,3,29,2015-03-29T00:00:00.000Z
29.4,28.3,28.2,5f58f72a00db8d380472bb19,2015,3,30,2015-03-30T00:00:00.000Z
29.8,28.7,28.2,5f58f72a00db8d380472bb1a,2015,3,31,2015-03-31T00:00:00.000Z
29.5,29.4,28.3,5f58f72a00db8d380472bb1b,2015,4,1,2015-04-01T00:00:00.000Z
32.2,32.4,30.6,5f58f72a00db8d380472bb1c,2015,4,2,2015-04-02T00:00:00.000Z
31.4,30.5,28.2,5f58f72a00db8d380472bb1d,2015,4,3,2015-04-03T00:00:00.000Z
30.3,30.6,28.5,5f58f72a00db8d380472bb1e,2015,4,4,2015-04-04T00:00:00.000Z
31,31.5,29.1,5f58f72a00db8d380472bb1f,2015,4,5,2015-04-05T00:00:00.000Z
32.9,32,28.7,5f58f72a00db8d380472bb20,2015,4,6,2015-04-06T00:00:00.000Z
32.1,30.3,28.5,5f58f72a00db8d380472bb21,2015,4,7,2015-04-07T00:00:00.000Z
31.4,28.6,28.9,5f58f72a00db8d380472bb22,2015,4,8,2015-04-08T00:00:00.000Z
33.7,29.4,29.9,5f58f72a00db8d380472bb23,2015,4,9,2015-04-09T00:00:00.000Z
33,30.9,29.3,5f58f72a00db8d380472bb24,2015,4,10,2015-04-10T00:00:00.000Z
32.4,26.9,29.1,5f58f72a00db8d380472bb25,2015,4,11,2015-04-11T00:00:00.000Z
30.8,27.6,28.7,5f58f72a00db8d380472bb26,2015,4,12,2015-04-12T00:00:00.000Z
29.7,27.7,28.9,5f58f72a00db8d380472bb27,2015,4,13,2015-04-13T00:00:00.000Z
30.3,27.7,25.8,5f58f72a00db8d380472bb28,2015,4,14,2015-04-14T00:00:00.000Z
30.7,27.7,26.9,5f58f72a00db8d380472bb29,2015,4,15,2015-04-15T00:00:00.000Z
31.8,29.4,28.7,5f58f72a00db8d380472bb2a,2015,4,16,2015-04-16T00:00:00.000Z
33.3,31.3,28.9,5f58f72a00db8d380472bb2b,2015,4,17,2015-04-17T00:00:00.000Z
33.2,31.5,29,5f58f72a00db8d380472bb2c,2015,4,18,2015-04-18T00:00:00.000Z
33.6,32.4,28.8,5f58f72a00db8d380472bb2d,2015,4,19,2015-04-19T00:00:00.000Z
32.7,33.6,29,5f58f72a00db8d380472bb2e,2015,4,20,2015-04-20T00:00:00.000Z
34,33.3,29.9,5f58f72a00db8d380472bb2f,2015,4,21,2015-04-21T00:00:00.000Z
29.8,29.6,29.3,5f58f72a00db8d380472bb30,2015,4,22,2015-04-22T00:00:00.000Z
27.6,26.8,28.5,5f58f72a00db8d380472bb31,2015,4,23,2015-04-23T00:00:00.000Z
28.2,27,28.5,5f58f72a00db8d380472bb32,2015,4,24,2015-04-24T00:00:00.000Z
28.8,28.5,28.3,5f58f72a00db8d380472bb33,2015,4,25,2015-04-25T00:00:00.000Z
28.4,28,28.6,5f58f72a00db8d380472bb34,2015,4,26,2015-04-26T00:00:00.000Z
27.8,29.7,25.7,5f58f72a00db8d380472bb35,2015,4,27,2015-04-27T00:00:00.000Z
28.3,28.5,28.1,5f58f72a00db8d380472bb36,2015,4,28,2015-04-28T00:00:00.000Z
28.7,29.1,28.7,5f58f72a00db8d380472bb37,2015,4,29,2015-04-29T00:00:00.000Z
30.5,29.5,28.7,5f58f72a00db8d380472bb38,2015,4,30,2015-04-30T00:00:00.000Z
31.5,29.7,28.6,5f58f72a00db8d380472bb39,2015,5,1,2015-05-01T00:00:00.000Z
31.9,30.4,29.3,5f58f72a00db8d380472bb3a,2015,5,2,2015-05-02T00:00:00.000Z
32.5,29.8,29.1,5f58f72a00db8d380472bb3b,2015,5,3,2015-05-03T00:00:00.000Z
33.4,30.4,29,5f58f72a00db8d380472bb3c,2015,5,4,2015-05-04T00:00:00.000Z
32.5,31.5,29.1,5f58f72a00db8d380472bb3d,2015,5,5,2015-05-05T00:00:00.000Z
29.4,29.7,29.6,5f58f72a00db8d380472bb3e,2015,5,6,2015-05-06T00:00:00.000Z
30.4,30.6,29.8,5f58f72a00db8d380472bb3f,2015,5,7,2015-05-07T00:00:00.000Z
32.5,29.7,29.9,5f58f72a00db8d380472bb40,2015,5,8,2015-05-08T00:00:00.000Z
31.3,28,29.8,5f58f72a00db8d380472bb41,2015,5,9,2015-05-09T00:00:00.000Z
31.2,29,28.5,5f58f72a00db8d380472bb42,2015,5,10,2015-05-10T00:00:00.000Z
32.7,30.6,29.2,5f58f72a00db8d380472bb43,2015,5,11,2015-05-11T00:00:00.000Z
32.7,30.5,29.7,5f58f72a00db8d380472bb44,2015,5,12,2015-05-12T00:00:00.000Z
33.4,28.3,29.4,5f58f72a00db8d380472bb45,2015,5,13,2015-05-13T00:00:00.000Z
33.9,28.2,29.5,5f58f72a00db8d380472bb46,2015,5,14,2015-05-14T00:00:00.000Z
33.2,30,29.2,5f58f72a00db8d380472bb47,2015,5,15,2015-05-15T00:00:00.000Z
29.2,31.2,29.8,5f58f72a00db8d380472bb48,2015,5,16,2015-05-16T00:00:00.000Z
29,30.7,27.7,5f58f72a00db8d380472bb49,2015,5,17,2015-05-17T00:00:00.000Z
29.1,31.4,28.9,5f58f72a00db8d380472bb4a,2015,5,18,2015-05-18T00:00:00.000Z
28.1,32.1,29.3,5f58f72a00db8d380472bb4b,2015,5,19,2015-05-19T00:00:00.000Z
27,30.8,29.2,5f58f72a00db8d380472bb4c,2015,5,20,2015-05-20T00:00:00.000Z
27.5,31.3,28.8,5f58f72a00db8d380472bb4d,2015,5,21,2015-05-21T00:00:00.000Z
27.5,31.5,28.5,5f58f72a00db8d380472bb4e,2015,5,22,2015-05-22T00:00:00.000Z
27.2,31.1,28.6,5f58f72a00db8d380472bb4f,2015,5,23,2015-05-23T00:00:00.000Z
29,30.8,29.2,5f58f72a00db8d380472bb50,2015,5,24,2015-05-24T00:00:00.000Z
30,30.9,27.3,5f58f72a00db8d380472bb51,2015,5,25,2015-05-25T00:00:00.000Z
31,29.7,27.3,5f58f72a00db8d380472bb52,2015,5,26,2015-05-26T00:00:00.000Z
31.4,30.2,27.6,5f58f72a00db8d380472bb53,2015,5,27,2015-05-27T00:00:00.000Z
31.2,31.8,27.7,5f58f72a00db8d380472bb54,2015,5,28,2015-05-28T00:00:00.000Z
31.1,31.7,29.1,5f58f72a00db8d380472bb55,2015,5,29,2015-05-29T00:00:00.000Z
29.6,31.6,28.9,5f58f72a00db8d380472bb56,2015,5,30,2015-05-30T00:00:00.000Z
28.1,31.5,28,5f58f72a00db8d380472bb57,2015,5,31,2015-05-31T00:00:00.000Z
29.9,30.8,28.8,5f58f72a00db8d380472bb58,2015,6,1,2015-06-01T00:00:00.000Z
28.4,30.4,28.9,5f58f72a00db8d380472bb59,2015,6,2,2015-06-02T00:00:00.000Z
30.1,28.9,28.2,5f58f72a00db8d380472bb5a,2015,6,3,2015-06-03T00:00:00.000Z
30.3,30.4,29.3,5f58f72a00db8d380472bb5b,2015,6,4,2015-06-04T00:00:00.000Z
30.6,31.4,29.6,5f58f72a00db8d380472bb5c,2015,6,5,2015-06-05T00:00:00.000Z
31.4,32.2,29.5,5f58f72a00db8d380472bb5d,2015,6,6,2015-06-06T00:00:00.000Z
31.7,31,29.6,5f58f72a00db8d380472bb5e,2015,6,7,2015-06-07T00:00:00.000Z
30.3,28.3,28.4,5f58f72a00db8d380472bb5f,2015,6,8,2015-06-08T00:00:00.000Z
26.9,29.7,28.7,5f58f72a00db8d380472bb60,2015,6,9,2015-06-09T00:00:00.000Z
28.1,31.4,29.1,5f58f72a00db8d380472bb61,2015,6,10,2015-06-10T00:00:00.000Z
28.5,31.8,29.4,5f58f72a00db8d380472bb62,2015,6,11,2015-06-11T00:00:00.000Z
29,31.2,27.5,5f58f72a00db8d380472bb63,2015,6,12,2015-06-12T00:00:00.000Z
29.1,29.1,28.1,5f58f72a00db8d380472bb64,2015,6,13,2015-06-13T00:00:00.000Z
29.5,28.4,28.4,5f58f72a00db8d380472bb65,2015,6,14,2015-06-14T00:00:00.000Z
30.1,28.7,27.6,5f58f72a00db8d380472bb66,2015,6,15,2015-06-15T00:00:00.000Z
29.3,29.2,27.4,5f58f72a00db8d380472bb67,2015,6,16,2015-06-16T00:00:00.000Z
29.7,27.9,26.7,5f58f72a00db8d380472bb68,2015,6,17,2015-06-17T00:00:00.000Z
30,28.2,28.6,5f58f72a00db8d380472bb69,2015,6,18,2015-06-18T00:00:00.000Z
29.2,28.9,29.2,5f58f72a00db8d380472bb6a,2015,6,19,2015-06-19T00:00:00.000Z
28.9,30.3,27.9,5f58f72a00db8d380472bb6b,2015,6,20,2015-06-20T00:00:00.000Z
27.7,30.5,28.7,5f58f72a00db8d380472bb6c,2015,6,21,2015-06-21T00:00:00.000Z
28.2,29.7,29.1,5f58f72a00db8d380472bb6d,2015,6,22,2015-06-22T00:00:00.000Z
28.3,27.9,29.1,5f58f72a00db8d380472bb6e,2015,6,23,2015-06-23T00:00:00.000Z
27.7,27.2,29.4,5f58f72a00db8d380472bb6f,2015,6,24,2015-06-24T00:00:00.000Z
25.6,29,29.3,5f58f72a00db8d380472bb70,2015,6,25,2015-06-25T00:00:00.000Z
26.3,27.8,29.4,5f58f72a00db8d380472bb71,2015,6,26,2015-06-26T00:00:00.000Z
26.1,27,29.7,5f58f72a00db8d380472bb72,2015,6,27,2015-06-27T00:00:00.000Z
26.5,28.5,27.6,5f58f72a00db8d380472bb73,2015,6,28,2015-06-28T00:00:00.000Z
27.2,29.4,27.7,5f58f72a00db8d380472bb74,2015,6,29,2015-06-29T00:00:00.000Z
27.5,30.6,29.2,5f58f72a00db8d380472bb75,2015,6,30,2015-06-30T00:00:00.000Z
29.1,31,29.4,5f58f72a00db8d380472bb76,2015,7,1,2015-07-01T00:00:00.000Z
27.7,32.1,29.7,5f58f72a00db8d380472bb77,2015,7,2,2015-07-02T00:00:00.000Z
28.4,31.5,28.8,5f58f72a00db8d380472bb78,2015,7,3,2015-07-03T00:00:00.000Z
30,31.3,28.7,5f58f72a00db8d380472bb79,2015,7,4,2015-07-04T00:00:00.000Z
28.8,30.8,28.7,5f58f72a00db8d380472bb7a,2015,7,5,2015-07-05T00:00:00.000Z
28.4,29,28.8,5f58f72a00db8d380472bb7b,2015,7,6,2015-07-06T00:00:00.000Z
27.6,30.6,28.3,5f58f72a00db8d380472bb7c,2015,7,7,2015-07-07T00:00:00.000Z
27.7,28.4,28.1,5f58f72a00db8d380472bb7d,2015,7,8,2015-07-08T00:00:00.000Z
25.7,25.6,28.9,5f58f72a00db8d380472bb7e,2015,7,9,2015-07-09T00:00:00.000Z
27.6,29.1,28.3,5f58f72a00db8d380472bb7f,2015,7,10,2015-07-10T00:00:00.000Z
29.6,30.2,28.6,5f58f72a00db8d380472bb80,2015,7,11,2015-07-11T00:00:00.000Z
30.4,28.1,29.1,5f58f72a00db8d380472bb81,2015,7,12,2015-07-12T00:00:00.000Z
29,28.8,29,5f58f72a00db8d380472bb82,2015,7,13,2015-07-13T00:00:00.000Z
29.6,28.3,29.3,5f58f72a00db8d380472bb83,2015,7,14,2015-07-14T00:00:00.000Z
28.7,28,28.8,5f58f72a00db8d380472bb84,2015,7,15,2015-07-15T00:00:00.000Z
27.6,28.6,28.5,5f58f72a00db8d380472bb85,2015,7,16,2015-07-16T00:00:00.000Z
27.4,28,28,5f58f72a00db8d380472bb86,2015,7,17,2015-07-17T00:00:00.000Z
27.1,27.5,27.6,5f58f72a00db8d380472bb87,2015,7,18,2015-07-18T00:00:00.000Z
27.7,26.7,26,5f58f72a00db8d380472bb88,2015,7,19,2015-07-19T00:00:00.000Z
28.3,27.5,27.7,5f58f72a00db8d380472bb89,2015,7,20,2015-07-20T00:00:00.000Z
27.5,27.5,25.9,5f58f72a00db8d380472bb8a,2015,7,21,2015-07-21T00:00:00.000Z
26.6,29.2,27.7,5f58f72a00db8d380472bb8b,2015,7,22,2015-07-22T00:00:00.000Z
25.9,28.4,28.2,5f58f72a00db8d380472bb8c,2015,7,23,2015-07-23T00:00:00.000Z
26.2,28,28.1,5f58f72a00db8d380472bb8d,2015,7,24,2015-07-24T00:00:00.000Z
26.2,27.4,28.2,5f58f72a00db8d380472bb8e,2015,7,25,2015-07-25T00:00:00.000Z
26.1,25.5,27.5,5f58f72a00db8d380472bb8f,2015,7,26,2015-07-26T00:00:00.000Z
26.4,25.4,26.9,5f58f72a00db8d380472bb90,2015,7,27,2015-07-27T00:00:00.000Z
25.7,26.1,27.5,5f58f72a00db8d380472bb91,2015,7,28,2015-07-28T00:00:00.000Z
25.9,25.9,28,5f58f72a00db8d380472bb92,2015,7,29,2015-07-29T00:00:00.000Z
24.9,25.7,27.3,5f58f72a00db8d380472bb93,2015,7,30,2015-07-30T00:00:00.000Z
26.1,25.9,26.8,5f58f72a00db8d380472bb94,2015,7,31,2015-07-31T00:00:00.000Z
26.6,25.7,27.2,5f58f72a00db8d380472bb95,2015,8,1,2015-08-01T00:00:00.000Z
24.7,26.7,28,5f58f72a00db8d380472bb96,2015,8,2,2015-08-02T00:00:00.000Z
25.7,26.6,26.7,5f58f72a00db8d380472bb97,2015,8,3,2015-08-03T00:00:00.000Z
26.8,27.9,27.1,5f58f72a00db8d380472bb98,2015,8,4,2015-08-04T00:00:00.000Z
28,28.5,25.6,5f58f72a00db8d380472bb99,2015,8,5,2015-08-05T00:00:00.000Z
28.4,28.7,26.9,5f58f72a00db8d380472bb9a,2015,8,6,2015-08-06T00:00:00.000Z
27.7,28.1,25.9,5f58f72a00db8d380472bb9b,2015,8,7,2015-08-07T00:00:00.000Z
27.9,27.5,27.1,5f58f72a00db8d380472bb9c,2015,8,8,2015-08-08T00:00:00.000Z
28.7,28.2,27,5f58f72a00db8d380472bb9d,2015,8,9,2015-08-09T00:00:00.000Z
29.3,28.6,28.3,5f58f72a00db8d380472bb9e,2015,8,10,2015-08-10T00:00:00.000Z
29.2,27.1,28.4,5f58f72a00db8d380472bb9f,2015,8,11,2015-08-11T00:00:00.000Z
28.9,28.8,28.3,5f58f72a00db8d380472bba0,2015,8,12,2015-08-12T00:00:00.000Z
28.1,27.9,27.7,5f58f72a00db8d380472bba1,2015,8,13,2015-08-13T00:00:00.000Z
27.5,29.2,27.8,5f58f72a00db8d380472bba2,2015,8,14,2015-08-14T00:00:00.000Z
26.3,28.9,28.2,5f58f72a00db8d380472bba3,2015,8,15,2015-08-15T00:00:00.000Z
26.8,29.1,28.9,5f58f72a00db8d380472bba4,2015,8,16,2015-08-16T00:00:00.000Z
26.9,29.6,28.3,5f58f72a00db8d380472bba5,2015,8,17,2015-08-17T00:00:00.000Z
26.2,29.6,28.8,5f58f72a00db8d380472bba6,2015,8,18,2015-08-18T00:00:00.000Z
27.4,30.6,27.9,5f58f72a00db8d380472bba7,2015,8,19,2015-08-19T00:00:00.000Z
28.1,30.1,26.9,5f58f72a00db8d380472bba8,2015,8,20,2015-08-20T00:00:00.000Z
28.1,28.9,28.6,5f58f72a00db8d380472bba9,2015,8,21,2015-08-21T00:00:00.000Z
27.8,27.7,27.6,5f58f72a00db8d380472bbaa,2015,8,22,2015-08-22T00:00:00.000Z
26.1,26.6,25.4,5f58f72a00db8d380472bbab,2015,8,23,2015-08-23T00:00:00.000Z
27.8,32.2,26.8,5f58f72a00db8d380472bbac,2015,8,24,2015-08-24T00:00:00.000Z
28.7,29.4,26,5f58f72a00db8d380472bbad,2015,8,25,2015-08-25T00:00:00.000Z
28.2,26.6,26.2,5f58f72a00db8d380472bbae,2015,8,26,2015-08-26T00:00:00.000Z
28.1,26.2,27.5,5f58f72a00db8d380472bbaf,2015,8,27,2015-08-27T00:00:00.000Z
27.2,28,28.9,5f58f72a00db8d380472bbb0,2015,8,28,2015-08-28T00:00:00.000Z
27.4,28.2,28.7,5f58f72a00db8d380472bbb1,2015,8,29,2015-08-29T00:00:00.000Z
28.5,28.6,27.6,5f58f72a00db8d380472bbb2,2015,8,30,2015-08-30T00:00:00.000Z
28.2,28.2,27.3,5f58f72a00db8d380472bbb3,2015,8,31,2015-08-31T00:00:00.000Z
29.2,28.5,28,5f58f72a00db8d380472bbb4,2015,9,1,2015-09-01T00:00:00.000Z
28.5,28.5,27.1,5f58f72a00db8d380472bbb5,2015,9,2,2015-09-02T00:00:00.000Z
27.7,28.8,28.6,5f58f72a00db8d380472bbb6,2015,9,3,2015-09-03T00:00:00.000Z
28,28.7,28.4,5f58f72a00db8d380472bbb7,2015,9,4,2015-09-04T00:00:00.000Z
27.4,27.9,28.4,5f58f72a00db8d380472bbb8,2015,9,5,2015-09-05T00:00:00.000Z
26.7,28.8,27.4,5f58f72a00db8d380472bbb9,2015,9,6,2015-09-06T00:00:00.000Z
27,30.2,28.3,5f58f72a00db8d380472bbba,2015,9,7,2015-09-07T00:00:00.000Z
27.5,29.8,27.9,5f58f72a00db8d380472bbbb,2015,9,8,2015-09-08T00:00:00.000Z
27.6,29.1,26.1,5f58f72a00db8d380472bbbc,2015,9,9,2015-09-09T00:00:00.000Z
27.4,27.7,26.8,5f58f72a00db8d380472bbbd,2015,9,10,2015-09-10T00:00:00.000Z
27.5,27.3,27.5,5f58f72a00db8d380472bbbe,2015,9,11,2015-09-11T00:00:00.000Z
28.2,26.9,27.3,5f58f72a00db8d380472bbbf,2015,9,12,2015-09-12T00:00:00.000Z
26.9,28,27.6,5f58f72a00db8d380472bbc0,2015,9,13,2015-09-13T00:00:00.000Z
28.5,27.6,28,5f58f72a00db8d380472bbc1,2015,9,14,2015-09-14T00:00:00.000Z
28.7,24.2,27.1,5f58f72a00db8d380472bbc2,2015,9,15,2015-09-15T00:00:00.000Z
29.1,26.1,26.1,5f58f72a00db8d380472bbc3,2015,9,16,2015-09-16T00:00:00.000Z
